,index,artists,track_name,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
230,381,ingrid michaelson,everybody,False,0.742,0.636,11,-6.744,0.0331,0.446,0.0,0.0817,0.48,95.002
231,383,ingrid michaelson,keep breathing,False,0.52,0.308,7,-11.996,0.0331,0.776,0.00285,0.115,0.187,125.93
232,385,boyce avenue,just the way you are,False,0.531,0.296,1,-7.594,0.0304,0.84,0.0,0.124,0.212,106.359
233,386,andrew belle,the ladder,False,0.681,0.608,8,-8.369,0.0339,0.62,0.000425,0.136,0.315,123.991
234,387,masaharu fukuyama,hello (original version),False,0.569,0.861,1,-4.547,0.0406,0.0425,0.0,0.204,0.511,77.983
235,391,masaharu fukuyama,it's only love,False,0.585,0.734,9,-5.365,0.032,0.0334,0.0,0.0934,0.413,117.84
236,393,a great big world,i don't wanna love somebody else,False,0.495,0.22,5,-11.16,0.0355,0.847,1.4e-06,0.0957,0.345,126.618
237,394,rent strike,burn it all!,False,0.628,0.424,6,-8.539,0.0416,0.395,4.28e-06,0.106,0.157,99.696
238,395,brandi carlile,carried me with you,False,0.639,0.666,0,-7.775,0.0636,0.271,0.0,0.111,0.372,98.384
239,396,mischief brew,"o, pennsyltucky!",False,0.245,0.624,2,-5.606,0.0368,0.11,0.0,0.363,0.462,162.586
240,397,frank turner,"i believed you, william blake",False,0.387,0.526,9,-7.611,0.0301,0.244,0.000386,0.105,0.334,130.719
241,399,get dead,stickup,True,0.487,0.837,0,-5.865,0.0623,0.0133,0.0,0.102,0.207,160.025
242,400,grace george,heaven - acoustic,False,0.529,0.24,0,-9.066,0.037,0.938,0.0,0.0659,0.487,131.266
243,401,jack savoretti,soldier's eyes,False,0.666,0.289,7,-12.404,0.0317,0.641,8.2e-06,0.109,0.415,109.965
244,402,ichiko aoba,asleep among endives,False,0.451,0.0318,0,-19.933,0.0421,0.983,0.0532,0.0989,0.148,123.985
245,405,amber leigh irish,save your tears - acoustic,False,0.693,0.111,0,-12.356,0.0379,0.937,1.47e-06,0.0858,0.247,110.813
246,406,gen hoshino,koi,False,0.598,0.819,9,-2.619,0.0911,0.00081,0.0,0.218,0.878,158.115
247,407,richard walters,july bones,False,0.596,0.27,2,-11.486,0.0265,0.785,0.134,0.0647,0.155,100.006
248,409,boyce avenue,save your tears,False,0.735,0.275,8,-8.994,0.0304,0.746,0.0,0.131,0.294,116.004
249,410,bailey rushlow,you're still the one - acoustic,False,0.605,0.168,2,-11.388,0.0496,0.887,0.0,0.12,0.398,119.836
250,411,kina grannis,somebody loved,False,0.612,0.107,0,-15.867,0.0302,0.936,0.0,0.109,0.637,78.393
251,413,john adams,bohemian rhapsody - acoustic,False,0.451,0.0665,0,-13.862,0.0516,0.967,1.06e-06,0.109,0.349,64.289
252,414,amber leigh irish,as it was - acoustic,False,0.595,0.0477,11,-14.672,0.0662,0.923,0.0,0.0909,0.513,118.162
253,415,canyon city,wish list,False,0.307,0.11,1,-15.253,0.0388,0.733,6.04e-06,0.111,0.32,201.008
254,416,chord overstreet,beautiful disaster,False,0.3,0.27,8,-14.397,0.0371,0.9,4.47e-05,0.1,0.214,144.589
255,417,wayne mack,fake a smile,False,0.731,0.191,0,-11.359,0.122,0.735,0.671,0.131,0.274,149.91
256,419,sungha jung,river flows in you,False,0.356,0.23,6,-16.957,0.0519,0.923,0.801,0.112,0.11,129.532
257,420,tamio okuda,kill me pretty,False,0.432,0.796,7,-7.262,0.0606,0.000153,0.00209,0.266,0.271,141.868
258,421,us the duo,no matter where you are,False,0.693,0.664,4,-5.852,0.0336,0.0309,0.0,0.223,0.436,132.059
259,422,ben rector,i like you,False,0.624,0.334,3,-11.89,0.0391,0.321,3.27e-06,0.113,0.397,157.92
260,423,parachute,the mess i made,False,0.423,0.572,6,-5.109,0.0347,0.0158,0.0,0.231,0.17,165.394
261,425,joshua radin,"here, right now",False,0.496,0.391,10,-9.844,0.0311,0.826,0.0126,0.108,0.492,108.868
262,427,gabrielle aplin,salvation,False,0.379,0.267,4,-8.981,0.0293,0.605,0.00322,0.152,0.229,135.198
263,432,john frusciante,song to sing when i'm lonely,False,0.629,0.673,6,-4.379,0.0262,0.294,0.0109,0.139,0.419,114.243
264,434,tres hermanas,have yourself a merry little christmas,False,0.452,0.268,8,-9.405,0.0311,0.961,2.85e-05,0.119,0.265,66.805
265,435,masaharu fukuyama,message (original version),False,0.616,0.791,9,-6.246,0.0293,0.0599,3.97e-06,0.318,0.589,126.764
266,436,matt johnson,beautiful in white,False,0.619,0.278,4,-7.072,0.0267,0.836,0.0,0.121,0.233,129.948
267,437,the mayries,heaven is a place on earth,False,0.634,0.176,0,-14.703,0.0307,0.931,1.6e-06,0.136,0.335,107.974
268,442,frank turner,eat the meek,False,0.486,0.913,5,-6.416,0.0616,2.45e-05,0.289,0.225,0.334,136.073
269,443,joy williams,the trouble with wanting,False,0.396,0.198,2,-9.096,0.031,0.912,0.0,0.0972,0.19,138.624
270,444,ray lamontagne,you are the best thing,False,0.578,0.727,10,-4.872,0.0332,0.0304,1.99e-05,0.172,0.885,170.593
271,447,the bridge city sinners,"the legend of olog-hai, pt. 1",False,0.228,0.574,4,-7.959,0.0421,0.517,0.00148,0.128,0.389,182.379
272,448,zee avi,no christmas for me,False,0.809,0.313,9,-12.182,0.0428,0.876,0.0,0.112,0.35,114.955
273,449,get dead,this one's for johnny,False,0.482,0.772,1,-5.128,0.0318,0.0265,0.0,0.269,0.586,129.91
274,450,highland peak,graveyard - acoustic,False,0.425,0.249,4,-12.219,0.0355,0.87,0.00175,0.124,0.235,123.632
275,455,matt nathanson,laid,False,0.565,0.89,0,-5.481,0.0285,0.00537,6.61e-05,0.213,0.744,119.862
276,456,lee dewyze,same for you,False,0.635,0.433,11,-7.682,0.029,0.86,0.43,0.0877,0.489,130.111
277,457,clementine duo,2u - acoustic version,False,0.657,0.192,10,-13.108,0.0365,0.894,0.0,0.157,0.305,130.087
278,458,rachael yamagata,duet,False,0.459,0.14,9,-15.482,0.0367,0.895,0.00565,0.138,0.146,128.904
279,459,brandon chase,i'll say i do,False,0.391,0.31,7,-8.706,0.0268,0.614,3.6e-06,0.1,0.295,83.46
280,460,bailey jehl,anyone,False,0.371,0.208,11,-13.167,0.0462,0.912,0.0,0.105,0.309,199.805
281,461,gabrielle aplin,start of time,False,0.453,0.461,0,-9.328,0.0329,0.165,0.0,0.109,0.0844,106.84
282,463,bailey jehl,heat waves,False,0.706,0.248,11,-12.724,0.0386,0.879,0.0,0.101,0.401,125.515
283,464,clementine duo,there she goes,False,0.724,0.28,9,-12.788,0.0303,0.755,0.0,0.326,0.527,106.966
284,465,joshua hyslop,wells,False,0.535,0.444,6,-11.212,0.0291,0.669,0.0278,0.104,0.217,83.99
285,468,kurt cobain,burn the rain,False,0.504,0.415,8,-19.308,0.121,0.879,0.494,0.35,0.626,114.263
286,469,us the duo,already mine,False,0.309,0.175,8,-11.816,0.0331,0.913,6.15e-05,0.118,0.198,155.69
287,471,gabrielle aplin,never be the same,False,0.49,0.674,1,-7.276,0.0322,0.19,0.000143,0.0634,0.288,122.807
288,472,austin basham,all is well,False,0.316,0.413,11,-12.216,0.0334,0.856,0.00245,0.143,0.245,155.69
289,473,gabrielle aplin,my mistake,False,0.47,0.271,6,-7.636,0.0342,0.799,0.0,0.119,0.0943,145.902
290,474,us the duo,near or far,False,0.515,0.317,9,-10.286,0.0283,0.816,0.0,0.0973,0.512,79.91
291,475,drew holcomb & the neighbors,without a light,False,0.493,0.435,7,-12.334,0.0423,0.656,0.000327,0.118,0.485,87.952
292,476,parachute,lonely with me,False,0.589,0.809,7,-5.6,0.0283,0.0479,0.0,0.116,0.628,87.013
293,478,eastmountainsouth,so are you to me,False,0.302,0.0783,2,-14.968,0.0325,0.956,9.88e-05,0.12,0.231,140.485
294,480,the civil wars,dance me to the end of love - bonus,False,0.482,0.178,2,-11.141,0.0292,0.843,2.46e-06,0.15,0.298,110.128
295,481,eddie vedder,photographs,False,0.539,0.353,3,-10.191,0.0464,0.571,0.626,0.0877,0.321,54.571
296,482,suy galvez,baby now that i found you,False,0.707,0.531,2,-7.21,0.0245,0.855,0.000182,0.175,0.49,107.994
297,488,violent femmes,blister in the sun,False,0.726,0.537,0,-8.896,0.114,0.316,0.0,0.0707,0.882,96.889
298,489,days n daze,"little blue pills, pt. 2",True,0.501,0.672,2,-10.225,0.0637,0.674,0.000162,0.0674,0.961,122.041
299,491,frank turner,bob,True,0.415,0.713,0,-5.529,0.0345,0.0555,0.0,0.0811,0.361,83.69
300,493,frank turner,perfect government,True,0.474,0.876,7,-5.052,0.0341,0.00277,6.15e-06,0.39,0.607,91.948
301,494,the bridge city sinners,the fear,True,0.444,0.674,5,-6.675,0.0341,0.586,0.000147,0.109,0.698,111.377
302,495,ben rector,living my best life,False,0.566,0.733,4,-5.302,0.0699,0.083,1.55e-06,0.362,0.636,178.828
303,497,the bridge city sinners,"the legend of olog-hai, pt. 2",True,0.258,0.729,4,-6.457,0.0398,0.395,0.00442,0.131,0.462,116.943
304,499,get dead,glitch,False,0.571,0.696,9,-8.688,0.0739,0.14,0.0,0.0973,0.662,155.133
305,500,jonah baker,a thousand years - acoustic,False,0.385,0.114,7,-13.005,0.0314,0.917,0.0,0.128,0.269,93.314
306,502,ben woodward,golden hour - acoustic piano,False,0.276,0.289,2,-10.879,0.0325,0.968,0.00321,0.137,0.118,86.465
307,503,brandon chase,without me,False,0.664,0.301,0,-8.135,0.0296,0.739,0.0,0.103,0.268,115.877
308,504,aron wright,you & me (the wildfire),False,0.506,0.24,2,-14.737,0.0305,0.854,0.0749,0.101,0.0621,130.96
309,505,sara farell,dancing with a stranger,False,0.595,0.18,9,-11.391,0.0298,0.89,0.0,0.113,0.261,79.922
310,506,zack tabudlo,pero,False,0.644,0.412,5,-9.14,0.0307,0.796,0.127,0.0906,0.206,118.49
311,507,jonah baker,good 4 u (acoustic),False,0.607,0.178,11,-15.471,0.0499,0.737,0.0,0.387,0.422,127.956
312,508,greg laswell,and then you,False,0.63,0.342,7,-13.377,0.0245,0.817,0.00432,0.0965,0.552,77.515
313,509,daniel robinson,here with me - acoustic,False,0.689,0.299,7,-9.431,0.0301,0.833,0.0,0.115,0.52,96.825
314,510,boyce avenue,i'll be there for you (friends theme),False,0.473,0.305,11,-8.48,0.0311,0.833,0.0,0.109,0.524,81.153
315,513,colin & caroline,more than gravity,False,0.62,0.468,4,-9.648,0.0268,0.715,3.93e-05,0.106,0.217,110.969
316,517,bailey jehl,21 guns,False,0.44,0.119,10,-12.574,0.0318,0.927,1.26e-06,0.137,0.279,145.186
317,518,canyon city,waves,False,0.407,0.357,1,-11.659,0.0436,0.775,0.00105,0.94,0.253,112.207
318,519,jonah baker,running up that hill (a deal with god) - acoustic,False,0.385,0.134,5,-14.672,0.0476,0.899,0.0,0.113,0.427,203.816
319,520,kurt cobain,poison's gone,False,0.429,0.258,5,-12.408,0.0317,0.868,0.888,0.108,0.0897,108.796
320,522,kina grannis,build me up buttercup,False,0.721,0.0963,0,-15.973,0.0502,0.945,1.03e-06,0.133,0.576,124.868
321,524,gabrielle aplin,home,False,0.403,0.29,2,-10.262,0.0328,0.757,0.0,0.0972,0.248,139.482
322,525,joshua radin,you're my home,False,0.627,0.518,8,-7.178,0.0286,0.436,0.0,0.128,0.337,95.991
323,531,john frusciante,the will to death,False,0.498,0.113,6,-16.097,0.0333,0.691,0.000287,0.108,0.296,168.383
324,532,adam christopher,boulevard of broken dreams (acoustic),False,0.586,0.149,5,-13.369,0.0348,0.881,0.0,0.187,0.341,75.121
325,535,sonny boy williamson ii,help me,False,0.745,0.436,5,-9.617,0.043,0.597,0.0213,0.61,0.771,114.216
326,537,ray lamontagne,let it be me,False,0.614,0.283,0,-8.008,0.027,0.472,0.0,0.114,0.331,107.673
327,539,boyce avenue,someone like you,False,0.439,0.207,1,-9.573,0.0297,0.608,0.0,0.186,0.264,136.514
328,540,suy galvez,you've got a friend,False,0.665,0.487,7,-9.409,0.0243,0.639,6.75e-05,0.091,0.326,94.978
329,541,jj heller,this little light of mine,False,0.534,0.26,1,-12.406,0.0319,0.834,0.00405,0.102,0.151,113.877
330,543,days n daze,remnants of what people used to be,True,0.5,0.611,0,-10.826,0.0788,0.834,1.41e-05,0.241,0.894,88.372
331,545,sanna north,unsteady - acoustic covers versions of popular songs,False,0.699,0.343,2,-6.052,0.0296,0.506,0.0,0.56,0.383,114.021
332,546,brandi carlile,heart's content,False,0.564,0.209,3,-8.922,0.0317,0.724,3.99e-05,0.107,0.402,109.024
333,547,the bridge city sinners,the damned,True,0.404,0.577,2,-8.272,0.0294,0.605,0.249,0.0712,0.637,112.215
334,548,pigeon pit,hot knives,True,0.501,0.44,6,-8.167,0.0352,0.818,0.0,0.104,0.311,89.881
335,549,get dead,nickel plated,True,0.461,0.893,9,-6.028,0.121,0.00323,0.0,0.654,0.4,179.92
336,550,adam christopher,peaches - acoustic,True,0.675,0.243,0,-13.392,0.0413,0.797,0.0,0.214,0.707,142.87
337,551,a great big world,you,False,0.505,0.31,5,-10.423,0.03,0.885,0.00359,0.0996,0.34,82.591
338,552,andrew belle,swimmers,False,0.547,0.599,11,-8.174,0.0301,0.00396,0.409,0.0847,0.0571,120.054
339,553,kris allen,live like we're dying,False,0.589,0.893,0,-2.948,0.0397,0.0273,0.0,0.343,0.94,92.011
340,555,ben woodward,lost without you,False,0.611,0.534,7,-8.899,0.0744,0.423,0.0,0.145,0.38,159.985
341,556,masayoshi yamazaki,"one more time, one more chance",False,0.55,0.408,11,-8.404,0.0318,0.719,0.0,0.11,0.331,129.152
342,557,the mayries,you broke me first,False,0.656,0.3,4,-9.905,0.0349,0.87,0.0,0.0956,0.369,120.006
343,558,gabrielle aplin,skylight,False,0.524,0.566,1,-5.443,0.0364,0.0411,0.0,0.25,0.362,159.914
344,559,edy hafler,game of thrones,False,0.34,0.309,11,-12.98,0.05,0.855,0.903,0.168,0.153,176.899
345,560,the perishers,nothing like you and i,False,0.598,0.291,2,-8.627,0.0328,0.466,6.52e-05,0.12,0.38,123.978
346,561,mat kearney,wanted man,False,0.514,0.319,3,-8.978,0.0941,0.805,0.0,0.211,0.677,203.651
347,562,the mayries,back to you,False,0.448,0.256,5,-10.17,0.0483,0.875,0.0,0.113,0.174,77.272
348,564,boyce avenue,scared to be lonely,False,0.636,0.169,11,-11.191,0.035,0.887,0.0,0.124,0.467,138.236
349,565,kurt cobain,sappy - early demo,False,0.445,0.289,11,-19.113,0.0329,0.437,0.00641,0.0988,0.172,104.006
350,569,mat kearney,ships in the night,False,0.448,0.885,9,-3.755,0.0562,0.111,3.65e-06,0.0476,0.134,178.151
351,570,joshua radin,only you,False,0.545,0.255,8,-14.844,0.0311,0.362,1.77e-05,0.0841,0.831,98.088
352,571,sakura fujiwara,waver,False,0.626,0.682,6,-5.656,0.0397,0.277,0.000325,0.0985,0.636,75.02
353,572,jj heller,missing peace,False,0.572,0.317,0,-9.108,0.0241,0.705,0.00385,0.528,0.38,78.009
354,574,canyon city,firework,False,0.51,0.32,1,-10.371,0.0392,0.823,0.000193,0.124,0.425,92.385
355,575,ray lamontagne,such a simple thing - recorded at sound stage studios nashville,False,0.55,0.334,10,-10.73,0.0288,0.517,0.000169,0.101,0.143,72.235
356,576,eddie van der meer,"sad theme (from ""one punch man"")",False,0.487,0.162,11,-11.238,0.106,0.933,0.829,0.117,0.49,82.33
357,577,gabrielle aplin,don't know what i want,False,0.309,0.349,2,-8.402,0.0322,0.828,2.7e-06,0.0907,0.192,180.075
358,578,gabrielle aplin,call me,False,0.38,0.468,1,-4.245,0.0318,0.243,0.0,0.0973,0.303,143.504
359,579,suy galvez,true,False,0.716,0.525,3,-8.733,0.027,0.647,0.00868,0.0893,0.423,96.993
360,581,tristan prettyman,say anything,False,0.657,0.43,1,-10.202,0.0314,0.534,0.000238,0.12,0.335,91.967
361,582,matt nathanson,all we are,False,0.534,0.492,4,-8.905,0.0261,0.584,1.12e-06,0.185,0.328,82.465
362,583,joshua hyslop,gentle heart,False,0.603,0.374,1,-10.875,0.0258,0.256,0.0356,0.127,0.542,135.946
363,584,masaharu fukuyama,all my loving (original version),False,0.725,0.746,9,-8.214,0.0338,0.00721,0.0,0.0575,0.656,102.87
364,588,trevor hall,green mountain state,False,0.693,0.367,3,-11.66,0.0323,0.351,2.9e-05,0.111,0.286,129.879
365,589,maris racal,di papakawalan,False,0.71,0.402,0,-9.91,0.0274,0.873,0.232,0.103,0.136,106.024
366,592,days n daze,ditches,True,0.48,0.77,10,-3.547,0.0542,0.397,0.0,0.254,0.744,126.225
367,594,apes of the state,timeline,True,0.668,0.304,9,-9.415,0.0354,0.811,0.0,0.0826,0.567,112.338
368,595,gail blanco,i'll never fall in love again,False,0.758,0.406,10,-10.474,0.0306,0.901,4.3e-05,0.0908,0.383,109.984
369,596,the bridge city sinners,stray cat strut,False,0.49,0.749,9,-2.244,0.0649,0.389,0.0,0.0792,0.739,144.87
370,598,days n daze,days n daze of our lives,True,0.387,0.524,3,-9.633,0.0493,0.777,5.74e-06,0.718,0.858,95.623
371,599,get dead,8 track,False,0.408,0.974,1,-5.501,0.15,8.77e-05,0.0,0.278,0.578,197.008
372,603,amber leigh irish,yellow - acoustic,False,0.49,0.204,11,-10.992,0.0315,0.901,0.0,0.0893,0.373,167.573
373,605,anna hamilton,self help,False,0.778,0.445,7,-8.228,0.0468,0.45,1.28e-06,0.119,0.502,130.01
374,606,lee dewyze,blackbird song,False,0.259,0.195,9,-13.639,0.0331,0.264,0.433,0.352,0.183,146.011
375,607,jonah baker,easy on me - acoustic,False,0.408,0.095,1,-18.102,0.0397,0.948,0.0,0.106,0.357,137.546
376,608,bailey rushlow,chasing cars - acoustic,False,0.663,0.26,11,-9.587,0.0303,0.865,0.0,0.101,0.243,107.931
377,609,emilie mover,can't take my eyes off of you,False,0.625,0.818,6,-6.296,0.0669,0.0516,1.13e-05,0.132,0.307,123.905
378,613,zack tabudlo,first & last,False,0.598,0.249,11,-10.847,0.0603,0.194,0.0,0.0892,0.292,113.829
379,614,albert collins,"cold, cold feeling",False,0.713,0.281,3,-11.057,0.0379,0.137,0.0258,0.111,0.397,148.301
380,615,phillip larue,sweet love,False,0.547,0.328,8,-11.118,0.0321,0.163,0.0926,0.0884,0.186,139.959
381,617,masaharu fukuyama,hey!,False,0.548,0.889,0,-6.106,0.0309,0.0324,0.0,0.359,0.789,95.289
382,619,the perishers,trouble sleeping,False,0.428,0.813,7,-4.478,0.025,0.0622,0.00388,0.154,0.347,91.053
383,621,sara bareilles,breathe again,False,0.366,0.482,5,-7.9,0.0278,0.288,0.00655,0.117,0.278,169.677
384,622,ray lamontagne,trouble,False,0.325,0.424,7,-12.733,0.0438,0.341,0.000267,0.23,0.494,173.352
385,623,boyce avenue,memories,False,0.46,0.195,10,-12.093,0.0459,0.867,1.65e-05,0.112,0.384,176.119
386,624,tyrone wells,sink or swim,False,0.613,0.812,2,-3.524,0.0355,0.259,0.0,0.185,0.394,119.979
387,626,beyond the guitar,"he's a pirate (from ""pirates of the caribbean"")",False,0.57,0.454,2,-7.613,0.0987,0.881,0.889,0.0983,0.381,101.476
388,629,hannah's yard,i want to know what love is - acoustic,False,0.49,0.263,5,-9.248,0.0462,0.92,0.0,0.103,0.361,73.834
389,631,jj heller,ordinary days,False,0.477,0.34,0,-11.666,0.0319,0.849,0.000488,0.0992,0.261,173.86
390,632,jj heller,moon river,False,0.411,0.191,7,-10.178,0.0308,0.916,0.0,0.1,0.155,74.92
391,633,ben rector,forever like that,False,0.592,0.304,8,-9.833,0.0298,0.564,0.0,0.107,0.307,114.72
392,634,jj heller,neighbor,False,0.439,0.292,0,-10.92,0.0308,0.744,6.27e-05,0.0987,0.153,82.222
393,637,brandi carlile,the joke,False,0.236,0.578,7,-5.477,0.0404,0.327,0.00015,0.206,0.227,75.367
394,640,chris cresswell,arrythmic palpitations,False,0.51,0.485,9,-4.432,0.0334,0.612,5.08e-06,0.126,0.451,154.97
395,641,chuck ragan,the boat,False,0.56,0.755,1,-3.923,0.0278,0.286,0.000498,0.243,0.491,147.138
396,645,days n daze,dbs out,True,0.598,0.599,3,-10.265,0.0823,0.326,1.49e-05,0.117,0.94,90.206
397,648,chad hates george,can i sleep on your floor??,True,0.469,0.457,5,-10.102,0.0412,0.692,0.0,0.0531,0.893,84.064
398,649,frank turner,josephine,False,0.442,0.898,5,-4.662,0.0613,0.000158,4.11e-06,0.1,0.446,144.299
399,651,boyce avenue,careless whisper,False,0.698,0.389,2,-6.246,0.0321,0.885,0.0,0.136,0.704,76.897
400,652,aron wright,look after you,False,0.396,0.293,1,-10.739,0.0367,0.732,0.116,0.102,0.199,145.556
401,653,acoustic guitar collective,perfect,False,0.559,0.118,7,-16.34,0.0421,0.979,0.935,0.109,0.289,97.1
402,654,kina grannis,when the party's over,False,0.52,0.171,1,-14.5,0.0423,0.853,0.0,0.174,0.23,123.565
403,655,howie day,longest night,False,0.231,0.636,11,-7.257,0.0339,0.00402,0.0,0.0504,0.244,202.098
404,657,ciaran lavery,shame,False,0.619,0.299,2,-7.744,0.0279,0.846,4.99e-05,0.243,0.31,115.405
405,659,jules larson,running wild,False,0.529,0.663,1,-7.036,0.0251,0.368,0.00225,0.107,0.223,96.991
406,666,jason mraz,no plans,False,0.491,0.304,9,-9.379,0.0291,0.5,0.0,0.0975,0.459,149.288
407,667,boyce avenue,easy on me,False,0.586,0.514,2,-6.267,0.0269,0.56,0.000347,0.122,0.27,142.021
408,670,boyce avenue,one last breath,False,0.45,0.335,2,-6.833,0.0301,0.788,1.66e-06,0.115,0.166,125.484
409,671,the civil wars,devil's backbone,False,0.254,0.349,4,-10.02,0.0379,0.85,2.95e-05,0.234,0.303,170.214
410,673,ingrid michaelson,girls chase boys,False,0.518,0.828,8,-5.725,0.04,0.03,1.33e-05,0.0456,0.69,84.835
411,674,jason mraz,the woman i love,False,0.591,0.647,4,-8.34,0.0277,0.067,6.57e-05,0.231,0.678,79.68
412,675,c.w. stoneking,the love me or die,False,0.609,0.53,3,-5.465,0.0648,0.84,2.02e-05,0.133,0.919,150.405
413,677,suy galvez,isn't she lovely,False,0.71,0.646,3,-5.945,0.0313,0.789,3.75e-06,0.106,0.615,120.028
414,679,kt tunstall,black horse and the cherry tree,False,0.748,0.786,4,-7.788,0.0641,0.328,0.0,0.34,0.917,104.833
415,682,freddie king,i'm tore down,False,0.64,0.496,2,-11.124,0.0413,0.616,4.63e-05,0.183,0.954,116.632
416,684,ben rector,i will always be yours,False,0.444,0.771,0,-4.607,0.0485,0.13,0.0,0.273,0.45,148.028
417,685,days n daze,nine on the bortle,False,0.408,0.685,9,-10.773,0.0754,0.84,0.0133,0.614,0.905,159.831
418,686,frank turner,redemption,False,0.658,0.678,4,-6.807,0.0284,0.00897,0.0,0.0914,0.63,131.976
419,687,kt tunstall,other side of the world,False,0.427,0.695,2,-5.378,0.0343,0.487,0.0,0.0836,0.368,160.142
420,688,eddie vedder,setting forth,False,0.549,0.78,2,-5.08,0.0291,0.0116,0.0,0.195,0.804,119.369
421,689,frank turner,eulogy,False,0.284,0.108,7,-9.352,0.0473,0.674,4.65e-06,0.204,0.282,148.956
422,690,days n daze,tarnished ol' photograph,False,0.522,0.403,5,-10.989,0.0358,0.642,0.00605,0.152,0.621,123.196
423,691,marc broussard,rocksteady,False,0.719,0.849,1,-4.233,0.0352,0.018,1.37e-06,0.0379,0.886,120.063
424,692,the bridge city sinners,come on in,False,0.544,0.911,9,-2.73,0.204,0.661,0.0,0.344,0.851,114.776
425,693,the bridge city sinners,laugh while you can,False,0.672,0.879,9,-3.693,0.114,0.629,4.09e-06,0.169,0.74,119.996
426,694,frank turner,untainted love,True,0.573,0.789,11,-5.435,0.05,0.000488,0.00965,0.126,0.332,128.077
